"rider","Team","Cost","Stg","GC","PC","KOM","Spr","Sum","Bky","Ass","Tot","stage","directeur","team"
"Richie Porte","BMC Racing Team",22,NA,2,NA,NA,NA,NA,NA,NA,2,4,"Simon Lyons","Brake Rub Regression"
"Simon Yates","ORICA-Scott",10,NA,4,NA,NA,NA,NA,NA,NA,4,4,"Simon Lyons","Brake Rub Regression"
"Jakob Fuglsang","Astana Pro Team",14,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Simon Lyons","Brake Rub Regression"
"Romain Bardet","AG2R La Mondiale",16,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Simon Lyons","Brake Rub Regression"
"Michael Matthews","Team Sunweb",10,60,20,4,1,5,NA,NA,NA,90,4,"Simon Lyons","Brake Rub Regression"
"Tony Martin","Team Katusha - Alpecin",8,NA,NA,NA,NA,NA,NA,NA,5,5,4,"Simon Lyons","Brake Rub Regression"
"Stephen Cummings","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Simon Lyons","Brake Rub Regression"
"Andrey Zeits","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Simon Lyons","Brake Rub Regression"
"Primož Roglic","Team LottoNL-Jumbo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Simon Lyons","Brake Rub Regression"
"Richie Porte","BMC Racing Team",22,NA,2,NA,NA,NA,NA,NA,NA,2,4,"Brendan Smith","The Bandits"
"Simon Yates","ORICA-Scott",10,NA,4,NA,NA,NA,NA,NA,NA,4,4,"Brendan Smith","The Bandits"
"Jakob Fuglsang","Astana Pro Team",14,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Brendan Smith","The Bandits"
"Rafal Majka","Bora - Hansgrohe",12,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Brendan Smith","The Bandits"
"Michael Matthews","Team Sunweb",10,60,20,4,1,5,NA,NA,NA,90,4,"Brendan Smith","The Bandits"
"Greg Van Avermaet","BMC Racing Team",8,NA,7,NA,NA,NA,NA,NA,NA,7,4,"Brendan Smith","The Bandits"
"Laurens Ten Dam","Team Sunweb",6,NA,NA,NA,NA,NA,NA,NA,2,2,4,"Brendan Smith","The Bandits"
"Bernhard Eisel","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Brendan Smith","The Bandits"
"Fabio Aru","Astana Pro Team",14,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Brendan Smith","The Bandits"
"Richie Porte","BMC Racing Team",22,NA,2,NA,NA,NA,NA,NA,NA,2,4,"Stew Ralph","Fly Guys"
"Alejandro Valverde","Movistar Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Stew Ralph","Fly Guys"
"Pierre Latour","AG2R La Mondiale",8,NA,16,NA,NA,NA,NA,NA,NA,16,4,"Stew Ralph","Fly Guys"
"Daniel Martin","Quick-Step Floors",12,NA,6,NA,NA,NA,NA,NA,5,11,4,"Stew Ralph","Fly Guys"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,10,NA,NA,NA,10,4,"Stew Ralph","Fly Guys"
"Marcus Burghardt","Bora - Hansgrohe",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Stew Ralph","Fly Guys"
"Jack Bauer","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,5,5,4,"Stew Ralph","Fly Guys"
"Koen De Kort","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Stew Ralph","Fly Guys"
"Sonny Colbrelli","Bahrain Merida Pro Cycling Team",8,NA,NA,1,NA,1,NA,NA,NA,2,4,"Stew Ralph","Fly Guys"
"Richie Porte","BMC Racing Team",22,NA,2,NA,NA,NA,NA,NA,NA,2,4,"Aaron Turner","Backdoor BTrain"
"Rigoberto Uran","Cannondale-Drapac Pro Cycling Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Aaron Turner","Backdoor BTrain"
"Jakob Fuglsang","Astana Pro Team",14,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Aaron Turner","Backdoor BTrain"
"Mathias Frank","AG2R La Mondiale",8,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Aaron Turner","Backdoor BTrain"
"Michael Matthews","Team Sunweb",10,60,20,4,1,5,NA,NA,NA,90,4,"Aaron Turner","Backdoor BTrain"
"Simon Clarke","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Aaron Turner","Backdoor BTrain"
"Luke Durbridge","ORICA-Scott",6,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Aaron Turner","Backdoor BTrain"
"Tony Gallopin","Lotto Soudal",8,NA,NA,NA,NA,NA,NA,NA,2,2,4,"Aaron Turner","Backdoor BTrain"
"Nairo Quintana","Movistar Team",18,NA,1,NA,NA,NA,NA,NA,2,3,4,"Aaron Turner","Backdoor BTrain"
"Thibaut Pinot","FDJ",14,NA,NA,NA,NA,NA,NA,NA,10,10,4,"Lee Taylor","Sinkys Strokers"
"Alejandro Valverde","Movistar Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Lee Taylor","Sinkys Strokers"
"Jakob Fuglsang","Astana Pro Team",14,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Lee Taylor","Sinkys Strokers"
"Daniel Martin","Quick-Step Floors",12,NA,6,NA,NA,NA,NA,NA,5,11,4,"Lee Taylor","Sinkys Strokers"
"Michael Matthews","Team Sunweb",10,60,20,4,1,5,NA,NA,NA,90,4,"Lee Taylor","Sinkys Strokers"
"Jack Bauer","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,5,5,4,"Lee Taylor","Sinkys Strokers"
"Robert Wagner","Team LottoNL-Jumbo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Lee Taylor","Sinkys Strokers"
"Mathew Hayman","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"Lee Taylor","Sinkys Strokers"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,10,NA,NA,NA,10,4,"Lee Taylor","Sinkys Strokers"
"Ion Izagirre","Bahrain Merida Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"edmund g","bad hombres"
"Alejandro Valverde","Movistar Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"edmund g","bad hombres"
"Fabio Aru","Astana Pro Team",14,200,20,NA,10,NA,15,NA,NA,245,5,"edmund g","bad hombres"
"Rafal Majka","Bora - Hansgrohe",12,20,11,NA,NA,NA,NA,NA,NA,31,5,"edmund g","bad hombres"
"Michael Matthews","Team Sunweb",10,NA,NA,4,NA,2,NA,NA,NA,6,5,"edmund g","bad hombres"
"Thomas De Gendt","Lotto Soudal",6,NA,NA,NA,NA,10,NA,15,NA,25,5,"edmund g","bad hombres"
"Stefan Küng","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,5,5,5,"edmund g","bad hombres"
"Marcus Burghardt","Bora - Hansgrohe",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"edmund g","bad hombres"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"edmund g","bad hombres"
"Richie Porte","BMC Racing Team",22,100,16,NA,3,NA,4,NA,5,128,5,"Ben Neal","Cooper`s Crankers"
"Ion Izagirre","Bahrain Merida Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",18,40,12,NA,NA,NA,NA,NA,NA,52,5,"Ben Neal","Cooper`s Crankers"
"Jakob Fuglsang","Astana Pro Team",14,NA,6,NA,NA,NA,NA,NA,12,18,5,"Ben Neal","Cooper`s Crankers"
"Marcel Kittel","Quick-Step Floors",16,NA,NA,6,NA,1,NA,NA,5,12,5,"Ben Neal","Cooper`s Crankers"
"Nils Politt","Team Katusha - Alpecin",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Ben Neal","Cooper`s Crankers"
"Mickaël Delage","FDJ",4,NA,NA,NA,NA,8,NA,15,NA,23,5,"Ben Neal","Cooper`s Crankers"
"Ben Gastauer","AG2R La Mondiale",4,NA,NA,NA,NA,NA,NA,NA,2,2,5,"Ben Neal","Cooper`s Crankers"
"Tony Martin","Team Katusha - Alpecin",8,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Ben Neal","Cooper`s Crankers"
"Richie Porte","BMC Racing Team",22,100,16,NA,3,NA,4,NA,5,128,5,"Simon Lyons","Brake Rub Regression"
"Simon Yates","ORICA-Scott",10,70,15,NA,NA,NA,NA,NA,NA,85,5,"Simon Lyons","Brake Rub Regression"
"Jakob Fuglsang","Astana Pro Team",14,NA,6,NA,NA,NA,NA,NA,12,18,5,"Simon Lyons","Brake Rub Regression"
"Romain Bardet","AG2R La Mondiale",16,80,14,NA,NA,NA,2,NA,2,98,5,"Simon Lyons","Brake Rub Regression"
"Michael Matthews","Team Sunweb",10,NA,NA,4,NA,2,NA,NA,NA,6,5,"Simon Lyons","Brake Rub Regression"
"Tony Martin","Team Katusha - Alpecin",8,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Simon Lyons","Brake Rub Regression"
"Stephen Cummings","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Simon Lyons","Brake Rub Regression"
"Andrey Zeits","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,12,12,5,"Simon Lyons","Brake Rub Regression"
"Primož Roglic","Team LottoNL-Jumbo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Simon Lyons","Brake Rub Regression"
"Richie Porte","BMC Racing Team",22,100,16,NA,3,NA,4,NA,5,128,5,"Brendan Smith","The Bandits"
"Simon Yates","ORICA-Scott",10,70,15,NA,NA,NA,NA,NA,NA,85,5,"Brendan Smith","The Bandits"
"Jakob Fuglsang","Astana Pro Team",14,NA,6,NA,NA,NA,NA,NA,12,18,5,"Brendan Smith","The Bandits"
"Rafal Majka","Bora - Hansgrohe",12,20,11,NA,NA,NA,NA,NA,NA,31,5,"Brendan Smith","The Bandits"
"Michael Matthews","Team Sunweb",10,NA,NA,4,NA,2,NA,NA,NA,6,5,"Brendan Smith","The Bandits"
"Greg Van Avermaet","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,5,5,5,"Brendan Smith","The Bandits"
"Laurens Ten Dam","Team Sunweb",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Brendan Smith","The Bandits"
"Bernhard Eisel","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Brendan Smith","The Bandits"
"Fabio Aru","Astana Pro Team",14,200,20,NA,10,NA,15,NA,NA,245,5,"Brendan Smith","The Bandits"
"Richie Porte","BMC Racing Team",22,100,16,NA,3,NA,4,NA,5,128,5,"Stew Ralph","Fly Guys"
"Alejandro Valverde","Movistar Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Stew Ralph","Fly Guys"
"Pierre Latour","AG2R La Mondiale",8,NA,9,NA,NA,NA,NA,NA,2,11,5,"Stew Ralph","Fly Guys"
"Daniel Martin","Quick-Step Floors",12,150,18,1,6,NA,10,NA,NA,185,5,"Stew Ralph","Fly Guys"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Stew Ralph","Fly Guys"
"Marcus Burghardt","Bora - Hansgrohe",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Stew Ralph","Fly Guys"
"Jack Bauer","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,5,5,5,"Stew Ralph","Fly Guys"
"Koen De Kort","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Stew Ralph","Fly Guys"
"Sonny Colbrelli","Bahrain Merida Pro Cycling Team",8,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Stew Ralph","Fly Guys"
"Richie Porte","BMC Racing Team",22,100,16,NA,3,NA,4,NA,5,128,5,"Aaron Turner","Backdoor BTrain"
"Rigoberto Uran","Cannondale-Drapac Pro Cycling Team",8,60,10,NA,NA,NA,NA,NA,NA,70,5,"Aaron Turner","Backdoor BTrain"
"Jakob Fuglsang","Astana Pro Team",14,NA,6,NA,NA,NA,NA,NA,12,18,5,"Aaron Turner","Backdoor BTrain"
"Mathias Frank","AG2R La Mondiale",8,NA,NA,NA,NA,NA,NA,NA,2,2,5,"Aaron Turner","Backdoor BTrain"
"Michael Matthews","Team Sunweb",10,NA,NA,4,NA,2,NA,NA,NA,6,5,"Aaron Turner","Backdoor BTrain"
"Simon Clarke","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Aaron Turner","Backdoor BTrain"
"Luke Durbridge","ORICA-Scott",6,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Aaron Turner","Backdoor BTrain"
"Tony Gallopin","Lotto Soudal",8,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Aaron Turner","Backdoor BTrain"
"Nairo Quintana","Movistar Team",18,40,12,NA,NA,NA,NA,NA,NA,52,5,"Aaron Turner","Backdoor BTrain"
"Thibaut Pinot","FDJ",14,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Lee Taylor","Sinkys Strokers"
"Alejandro Valverde","Movistar Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Lee Taylor","Sinkys Strokers"
"Jakob Fuglsang","Astana Pro Team",14,NA,6,NA,NA,NA,NA,NA,12,18,5,"Lee Taylor","Sinkys Strokers"
"Daniel Martin","Quick-Step Floors",12,150,18,1,6,NA,10,NA,NA,185,5,"Lee Taylor","Sinkys Strokers"
"Michael Matthews","Team Sunweb",10,NA,NA,4,NA,2,NA,NA,NA,6,5,"Lee Taylor","Sinkys Strokers"
"Jack Bauer","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,5,5,5,"Lee Taylor","Sinkys Strokers"
"Robert Wagner","Team LottoNL-Jumbo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Lee Taylor","Sinkys Strokers"
"Mathew Hayman","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Lee Taylor","Sinkys Strokers"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"Lee Taylor","Sinkys Strokers"
"Ion Izagirre","Bahrain Merida Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"edmund g","bad hombres"
"Alejandro Valverde","Movistar Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"edmund g","bad hombres"
"Fabio Aru","Astana Pro Team",14,NA,20,NA,10,NA,NA,NA,NA,30,6,"edmund g","bad hombres"
"Rafal Majka","Bora - Hansgrohe",12,NA,11,NA,NA,NA,NA,NA,NA,11,6,"edmund g","bad hombres"
"Michael Matthews","Team Sunweb",10,60,NA,4,NA,6,NA,NA,NA,70,6,"edmund g","bad hombres"
"Thomas De Gendt","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,2,2,6,"edmund g","bad hombres"
"Stefan Küng","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,5,5,6,"edmund g","bad hombres"
"Marcus Burghardt","Bora - Hansgrohe",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"edmund g","bad hombres"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"edmund g","bad hombres"
"Richie Porte","BMC Racing Team",22,NA,16,NA,3,NA,NA,NA,5,24,6,"Ben Neal","Cooper`s Crankers"
"Ion Izagirre","Bahrain Merida Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",18,NA,12,NA,NA,NA,NA,NA,NA,12,6,"Ben Neal","Cooper`s Crankers"
"Jakob Fuglsang","Astana Pro Team",14,NA,6,NA,NA,NA,NA,NA,2,8,6,"Ben Neal","Cooper`s Crankers"
"Marcel Kittel","Quick-Step Floors",16,200,NA,6,NA,1,NA,NA,NA,207,6,"Ben Neal","Cooper`s Crankers"
"Nils Politt","Team Katusha - Alpecin",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Ben Neal","Cooper`s Crankers"
"Mickaël Delage","FDJ",4,NA,NA,NA,NA,NA,NA,NA,5,5,6,"Ben Neal","Cooper`s Crankers"
"Ben Gastauer","AG2R La Mondiale",4,NA,NA,NA,NA,NA,NA,NA,2,2,6,"Ben Neal","Cooper`s Crankers"
"Tony Martin","Team Katusha - Alpecin",8,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Ben Neal","Cooper`s Crankers"
"Richie Porte","BMC Racing Team",22,NA,16,NA,3,NA,NA,NA,5,24,6,"Simon Lyons","Brake Rub Regression"
"Simon Yates","ORICA-Scott",10,NA,15,NA,NA,NA,NA,NA,NA,15,6,"Simon Lyons","Brake Rub Regression"
"Jakob Fuglsang","Astana Pro Team",14,NA,6,NA,NA,NA,NA,NA,2,8,6,"Simon Lyons","Brake Rub Regression"
"Romain Bardet","AG2R La Mondiale",16,NA,14,NA,NA,NA,NA,NA,2,16,6,"Simon Lyons","Brake Rub Regression"
"Michael Matthews","Team Sunweb",10,60,NA,4,NA,6,NA,NA,NA,70,6,"Simon Lyons","Brake Rub Regression"
"Tony Martin","Team Katusha - Alpecin",8,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Simon Lyons","Brake Rub Regression"
"Stephen Cummings","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Simon Lyons","Brake Rub Regression"
"Andrey Zeits","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,2,2,6,"Simon Lyons","Brake Rub Regression"
"Primož Roglic","Team LottoNL-Jumbo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Simon Lyons","Brake Rub Regression"
"Richie Porte","BMC Racing Team",22,NA,16,NA,3,NA,NA,NA,5,24,6,"Brendan Smith","The Bandits"
"Simon Yates","ORICA-Scott",10,NA,15,NA,NA,NA,NA,NA,NA,15,6,"Brendan Smith","The Bandits"
"Jakob Fuglsang","Astana Pro Team",14,NA,6,NA,NA,NA,NA,NA,2,8,6,"Brendan Smith","The Bandits"
"Rafal Majka","Bora - Hansgrohe",12,NA,11,NA,NA,NA,NA,NA,NA,11,6,"Brendan Smith","The Bandits"
"Michael Matthews","Team Sunweb",10,60,NA,4,NA,6,NA,NA,NA,70,6,"Brendan Smith","The Bandits"
"Greg Van Avermaet","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,5,5,6,"Brendan Smith","The Bandits"
"Laurens Ten Dam","Team Sunweb",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Brendan Smith","The Bandits"
"Bernhard Eisel","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Brendan Smith","The Bandits"
"Fabio Aru","Astana Pro Team",14,NA,20,NA,10,NA,NA,NA,NA,30,6,"Brendan Smith","The Bandits"
"Richie Porte","BMC Racing Team",22,NA,16,NA,3,NA,NA,NA,5,24,6,"Stew Ralph","Fly Guys"
"Alejandro Valverde","Movistar Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Stew Ralph","Fly Guys"
"Pierre Latour","AG2R La Mondiale",8,NA,9,NA,NA,NA,NA,NA,2,11,6,"Stew Ralph","Fly Guys"
"Daniel Martin","Quick-Step Floors",12,NA,18,NA,6,NA,NA,NA,10,34,6,"Stew Ralph","Fly Guys"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Stew Ralph","Fly Guys"
"Marcus Burghardt","Bora - Hansgrohe",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Stew Ralph","Fly Guys"
"Jack Bauer","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,10,10,6,"Stew Ralph","Fly Guys"
"Koen De Kort","Trek - Segafredo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Stew Ralph","Fly Guys"
"Sonny Colbrelli","Bahrain Merida Pro Cycling Team",8,NA,NA,1,NA,4,NA,NA,NA,5,6,"Stew Ralph","Fly Guys"
"Richie Porte","BMC Racing Team",22,NA,16,NA,3,NA,NA,NA,5,24,6,"Aaron Turner","Backdoor BTrain"
"Rigoberto Uran","Cannondale-Drapac Pro Cycling Team",8,NA,10,NA,NA,NA,NA,NA,NA,10,6,"Aaron Turner","Backdoor BTrain"
"Jakob Fuglsang","Astana Pro Team",14,NA,6,NA,NA,NA,NA,NA,2,8,6,"Aaron Turner","Backdoor BTrain"
"Mathias Frank","AG2R La Mondiale",8,NA,NA,NA,NA,NA,NA,NA,2,2,6,"Aaron Turner","Backdoor BTrain"
"Michael Matthews","Team Sunweb",10,60,NA,4,NA,6,NA,NA,NA,70,6,"Aaron Turner","Backdoor BTrain"
"Simon Clarke","Cannondale-Drapac Pro Cycling Team",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Aaron Turner","Backdoor BTrain"
"Luke Durbridge","ORICA-Scott",6,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Aaron Turner","Backdoor BTrain"
"Tony Gallopin","Lotto Soudal",8,NA,NA,NA,NA,NA,NA,NA,2,2,6,"Aaron Turner","Backdoor BTrain"
"Nairo Quintana","Movistar Team",18,NA,12,NA,NA,NA,NA,NA,NA,12,6,"Aaron Turner","Backdoor BTrain"
"Thibaut Pinot","FDJ",14,NA,NA,NA,NA,NA,NA,NA,5,5,6,"Lee Taylor","Sinkys Strokers"
"Alejandro Valverde","Movistar Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Lee Taylor","Sinkys Strokers"
"Jakob Fuglsang","Astana Pro Team",14,NA,6,NA,NA,NA,NA,NA,2,8,6,"Lee Taylor","Sinkys Strokers"
"Daniel Martin","Quick-Step Floors",12,NA,18,NA,6,NA,NA,NA,10,34,6,"Lee Taylor","Sinkys Strokers"
"Michael Matthews","Team Sunweb",10,60,NA,4,NA,6,NA,NA,NA,70,6,"Lee Taylor","Sinkys Strokers"
"Jack Bauer","Quick-Step Floors",4,NA,NA,NA,NA,NA,NA,NA,10,10,6,"Lee Taylor","Sinkys Strokers"
"Robert Wagner","Team LottoNL-Jumbo",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Lee Taylor","Sinkys Strokers"
"Mathew Hayman","ORICA-Scott",4,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Lee Taylor","Sinkys Strokers"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,6,"Lee Taylor","Sinkys Strokers"
"Ion Izagirre","Bahrain Merida Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"edmund g","bad hombres"
"Alejandro Valverde","Movistar Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"edmund g","bad hombres"
"Fabio Aru","Astana Pro Team",14,NA,20,NA,10,NA,NA,NA,NA,30,7,"edmund g","bad hombres"
"Rafal Majka","Bora - Hansgrohe",12,NA,11,NA,NA,NA,NA,NA,NA,11,7,"edmund g","bad hombres"
"Michael Matthews","Team Sunweb",10,120,NA,4,NA,2,NA,NA,NA,126,7,"edmund g","bad hombres"
"Thomas De Gendt","Lotto Soudal",6,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"edmund g","bad hombres"
"Stefan Küng","BMC Racing Team",6,NA,NA,NA,NA,NA,NA,NA,5,5,7,"edmund g","bad hombres"
"Marcus Burghardt","Bora - Hansgrohe",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"edmund g","bad hombres"
"Peter Sagan","Bora - Hansgrohe",22,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"edmund g","bad hombres"
"Richie Porte","BMC Racing Team",22,NA,16,NA,3,NA,NA,NA,5,24,7,"Ben Neal","Cooper`s Crankers"
"Ion Izagirre","Bahrain Merida Pro Cycling Team",10,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Ben Neal","Cooper`s Crankers"
"Nairo Quintana","Movistar Team",18,NA,12,NA,NA,NA,NA,NA,NA,12,7,"Ben Neal","Cooper`s Crankers"
"Jakob Fuglsang","Astana Pro Team",14,NA,6,NA,NA,NA,NA,NA,2,8,7,"Ben Neal","Cooper`s Crankers"
"Marcel Kittel","Quick-Step Floors",16,200,NA,10,NA,NA,NA,NA,NA,210,7,"Ben Neal","Cooper`s Crankers"
"Nils Politt","Team Katusha - Alpecin",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Ben Neal","Cooper`s Crankers"
"Mickaël Delage","FDJ",4,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Ben Neal","Cooper`s Crankers"
"Ben Gastauer","AG2R La Mondiale",4,NA,NA,NA,NA,NA,NA,NA,2,2,7,"Ben Neal","Cooper`s Crankers"
"Tony Martin","Team Katusha - Alpecin",8,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Ben Neal","Cooper`s Crankers"
"Richie Porte","BMC Racing Team",22,NA,16,NA,3,NA,NA,NA,5,24,7,"Simon Lyons","Brake Rub Regression"
"Simon Yates","ORICA-Scott",10,NA,15,NA,NA,NA,NA,NA,NA,15,7,"Simon Lyons","Brake Rub Regression"
"Jakob Fuglsang","Astana Pro Team",14,NA,6,NA,NA,NA,NA,NA,2,8,7,"Simon Lyons","Brake Rub Regression"
"Romain Bardet","AG2R La Mondiale",16,NA,14,NA,NA,NA,NA,NA,2,16,7,"Simon Lyons","Brake Rub Regression"
"Michael Matthews","Team Sunweb",10,120,NA,4,NA,2,NA,NA,NA,126,7,"Simon Lyons","Brake Rub Regression"
"Tony Martin","Team Katusha - Alpecin",8,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Simon Lyons","Brake Rub Regression"
"Stephen Cummings","Dimension Data",8,NA,NA,NA,NA,NA,NA,NA,5,5,7,"Simon Lyons","Brake Rub Regression"
"Andrey Zeits","Astana Pro Team",4,NA,NA,NA,NA,NA,NA,NA,2,2,7,"Simon Lyons","Brake Rub Regression"
"Primož Roglic","Team LottoNL-Jumbo",8,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Simon Lyons","Brake Rub Regression"
"Richie Porte","BMC Racing Team",22,NA,16,NA,3,NA,NA,NA,5,24,7,"Brendan Smith","The Bandits"
"Simon Yates","ORICA-Scott",10,NA,15,NA,NA,NA,NA,NA,NA,15,7,"Brendan Smith","The Bandits"
"Jakob Fuglsang","Astana Pro Team",14,NA,6,NA,NA,NA,NA,NA,2,8,7,"Brendan Smith","The Bandits"
"Rafal Majka","Bora - Hansgrohe",12,NA,11,NA,NA,NA,NA,NA,NA,11,7,"Brendan Smith","The Bandits"
"Michael Matthews","Team Sunweb",10,120,NA,4,NA,2,NA,NA,NA,126,7,"Brendan Smith","The Bandits"
"Greg Van Avermaet","BMC Racing Team",8,NA,NA,NA,NA,NA,NA,NA,5,5,7,"Brendan Smith","The Bandits"
"Laurens Ten Dam","Team Sunweb",6,NA,NA,NA,NA,NA,NA,NA,2,2,7,"Brendan Smith","The Bandits"
"Bernhard Eisel","Dimension Data",4,NA,NA,NA,NA,NA,NA,NA,5,5,7,"Brendan Smith","The Bandits"
"Fabio Aru","Astana Pro Team",14,NA,20,NA,10,NA,NA,NA,NA,30,7,"Brendan Smith","The Bandits"
"Richie Porte","BMC Racing Team",22,NA,16,NA,3,NA,NA,NA,5,24,7,"Stew Ralph","Fly Guys"
"Alejandro Valverde","Movistar Team",16,NA,NA,NA,NA,NA,NA,NA,NA,0,7,"Stew Ralph","Fly Guys"
